section,subsection,component_id,description,selling_price_gbp,lead_time_days
Hive Hubs,Classic Towel Warmers/Low Surface Temp Rads/Designer Radiators,P2462,Install White Door Grilles (346x193mm) 300cmsq FA,37.67,3
Hive Hubs,Classic Towel Warmers/Low Surface Temp Rads/Designer Radiators,P238,Install flush door grilles (254x108mm) 100 cmsq FA,23.69,3
Hive Hubs,Classic Towel Warmers/Low Surface Temp Rads/Designer Radiators,P239,Install flush door grilles (299x120mm) 150cmsq FA,23.9,3
Hive Hubs,Classic Towel Warmers/Low Surface Temp Rads/Designer Radiators,P240,Install flush door grilles (376x146mm) 250cmsq FA,30.49,3
Hive Hubs,Classic Towel Warmers/Low Surface Temp Rads/Designer Radiators,P242,Install flush door grilles (299x240mm) 300cmsq FA,30.49,3
Hive Hubs,Classic Towel Warmers/Low Surface Temp Rads/Designer Radiators,P244,Install white door grilles (193x143mm) 98 cmsq FA,33.7,3
Hive Hubs,Classic Towel Warmers/Low Surface Temp Rads/Designer Radiators,P245,Install white door grilles (244x193mm) 193cmsq FA,31.08,3
Hive Hubs,Classic Towel Warmers/Low Surface Temp Rads/Designer Radiators,P246,Install white door grilles (295x244mm) 336 cmsq FA,30.49,3
Hive Hubs,Classic Towel Warmers/Low Surface Temp Rads/Designer Radiators,P247,Install white door grilles (346x244mm) 411 cmsq FA,30.49,3
Hive Hubs,Classic Towel Warmers/Low Surface Temp Rads/Designer Radiators,P176,Install wall vent (rect 213X68X320mm)65cmsq fa,88.34,3
Hive Hubs,Classic Towel Warmers/Low Surface Temp Rads/Designer Radiators,P177,Install wall vent (circ 125dia x 340mm)100 cmsq fa,72.7,3
Hive Hubs,Classic Towel Warmers/Low Surface Temp Rads/Designer Radiators,P1771,Install 125mm Core Vent Comp with Cowl (100cm2 FA),79.66,3
Hive Hubs,Classic Towel Warmers/Low Surface Temp Rads/Designer Radiators,P1772,Install DraughtBuster-125mm Core Vent (75cm2 FA),83.26,3
Hive Hubs,Classic Towel Warmers/Low Surface Temp Rads/Designer Radiators,PPTB04,Price Trial Balancing Pack PB16 PB17,68.88,0
